20190103 164500;75.352000;75.376000;75.352000;75.376000;0
20190103 164600;75.376000;75.399000;75.376000;75.399000;0
20190103 164700;75.400000;75.411000;75.400000;75.405000;0
20190103 164800;75.405000;75.407000;75.403000;75.403000;0
20190103 164900;75.405000;75.428000;75.405000;75.428000;0
20190103 165000;75.429000;75.429000;75.390000;75.393000;0
20190103 165100;75.392000;75.414000;75.392000;75.414000;0
20190103 165200;75.415000;75.417000;75.404000;75.404000;0
20190103 165300;75.403000;75.414000;75.401000;75.414000;0
20190103 165400;75.411000;75.425000;75.411000;75.415000;0
20190103 165500;75.414000;75.415000;75.409000;75.414000;0
20190103 165600;75.414000;75.418000;75.409000;75.409000;0
20190103 165700;75.409000;75.409000;75.400000;75.402000;0
20190103 165800;75.404000;75.406000;75.399000;75.401000;0
20190103 165900;75.400000;75.411000;75.396000;75.411000;0
20190103 170000;75.397000;75.403000;75.363000;75.375000;0
20190103 170100;75.374000;75.376000;75.374000;75.376000;0
20190103 170200;75.374000;75.413000;75.374000;75.385000;0
20190103 170300;75.406000;75.416000;75.406000;75.410000;0
20190103 170400;75.406000;75.410000;75.392000;75.392000;0
20190103 170500;75.392000;75.392000;75.370000;75.379000;0
20190103 170600;75.378000;75.389000;75.360000;75.370000;0
20190103 170700;75.357000;75.383000;75.355000;75.379000;0
20190103 170800;75.378000;75.391000;75.375000;75.386000;0
20190103 170900;75.388000;75.388000;75.388000;75.388000;0
20190103 171000;75.394000;75.414000;75.382000;75.414000;0
20190103 171100;75.416000;75.429000;75.414000;75.415000;0
20190103 171200;75.412000;75.414000;75.396000;75.407000;0
20190103 171300;75.400000;75.419000;75.391000;75.416000;0
20190103 171400;75.414000;75.420000;75.413000;75.419000;0
20190103 171500;75.419000;75.423000;75.418000;75.423000;0
20190103 171600;75.423000;75.425000;75.407000;75.407000;0
20190103 171700;75.412000;75.416000;75.388000;75.392000;0
20190103 171800;75.388000;75.395000;75.384000;75.384000;0
20190103 171900;75.383000;75.395000;75.379000;75.390000;0
20190103 172000;75.390000;75.390000;75.373000;75.383000;0
20190103 172100;75.392000;75.400000;75.382000;75.400000;0
20190103 172200;75.396000;75.406000;75.341000;75.346000;0
20190103 172300;75.349000;75.349000;75.343000;75.345000;0
20190103 172400;75.345000;75.367000;75.340000;75.367000;0
20190103 172500;75.364000;75.374000;75.358000;75.374000;0
20190103 172600;75.374000;75.376000;75.361000;75.375000;0
20190103 172700;75.375000;75.377000;75.375000;75.377000;0
20190103 172800;75.375000;75.375000;75.375000;75.375000;0
20190103 172900;75.375000;75.385000;75.375000;75.384000;0
20190103 173000;75.383000;75.430000;75.383000;75.409000;0
20190103 173100;75.411000;75.420000;75.396000;75.396000;0
20190103 173200;75.398000;75.413000;75.398000;75.407000;0
20190103 173300;75.407000;75.407000;75.394000;75.394000;0
20190103 173400;75.399000;75.400000;75.393000;75.393000;0
20190103 173500;75.389000;75.389000;75.372000;75.374000;0
20190103 173600;75.374000;75.383000;75.374000;75.383000;0
20190103 173700;75.383000;75.383000;75.361000;75.369000;0
20190103 173800;75.370000;75.373000;75.364000;75.372000;0
20190103 173900;75.371000;75.372000;75.371000;75.372000;0
20190103 174000;75.385000;75.396000;75.377000;75.384000;0
20190103 174100;75.386000;75.395000;75.381000;75.383000;0
20190103 174200;75.381000;75.395000;75.380000;75.395000;0
20190103 174300;75.392000;75.398000;75.387000;75.391000;0
20190103 174400;75.392000;75.393000;75.384000;75.389000;0
20190103 174500;75.392000;75.397000;75.382000;75.392000;0
20190103 174600;75.387000;75.394000;75.381000;75.384000;0
20190103 174700;75.385000;75.388000;75.382000;75.387000;0
20190103 174800;75.386000;75.396000;75.385000;75.391000;0
20190103 174900;75.390000;75.396000;75.390000;75.394000;0
20190103 175000;75.395000;75.396000;75.389000;75.390000;0
20190103 175100;75.392000;75.393000;75.386000;75.389000;0
20190103 175200;75.390000;75.393000;75.388000;75.388000;0
20190103 175300;75.388000;75.391000;75.387000;75.389000;0
20190103 175400;75.389000;75.393000;75.387000;75.387000;0
20190103 175500;75.390000;75.412000;75.380000;75.406000;0
20190103 175600;75.406000;75.406000;75.396000;75.396000;0
20190103 175700;75.398000;75.406000;75.391000;75.397000;0
20190103 175800;75.396000;75.434000;75.396000;75.429000;0
20190103 175900;75.428000;75.445000;75.408000;75.413000;0
20190103 180000;75.412000;75.413000;75.384000;75.385000;0
20190103 180100;75.388000;75.397000;75.379000;75.382000;0
20190103 180200;75.384000;75.396000;75.381000;75.384000;0
20190103 180300;75.385000;75.385000;75.374000;75.374000;0
20190103 180400;75.375000;75.384000;75.375000;75.381000;0
20190103 180500;75.382000;75.389000;75.379000;75.387000;0
20190103 180600;75.386000;75.451000;75.386000;75.451000;0
20190103 180700;75.451000;75.464000;75.450000;75.460000;0
20190103 180800;75.460000;75.497000;75.460000;75.491000;0
20190103 180900;75.491000;75.520000;75.491000;75.518000;0
20190103 181000;75.520000;75.605000;75.517000;75.536000;0
20190103 181100;75.536000;75.571000;75.536000;75.571000;0
20190103 181200;75.571000;75.612000;75.571000;75.597000;0
20190103 181300;75.598000;75.663000;75.598000;75.658000;0
20190103 181400;75.658000;75.666000;75.633000;75.637000;0
20190103 181500;75.637000;75.642000;75.627000;75.631000;0
20190103 181600;75.631000;75.674000;75.631000;75.661000;0
20190103 181700;75.662000;75.675000;75.654000;75.672000;0
20190103 181800;75.672000;75.673000;75.621000;75.644000;0
20190103 181900;75.644000;75.644000;75.609000;75.627000;0
20190103 182000;75.626000;75.627000;75.615000;75.619000;0
20190103 182100;75.619000;75.619000;75.595000;75.595000;0
20190103 182200;75.604000;75.631000;75.603000;75.631000;0
20190103 182300;75.632000;75.650000;75.629000;75.648000;0
20190103 182400;75.649000;75.660000;75.610000;75.630000;0
20190103 182500;75.637000;75.643000;75.583000;75.609000;0
20190103 182600;75.610000;75.632000;75.598000;75.628000;0
20190103 182700;75.626000;75.637000;75.626000;75.631000;0
20190103 182800;75.631000;75.631000;75.613000;75.613000;0
20190103 182900;75.613000;75.630000;75.611000;75.629000;0
20190103 183000;75.630000;75.633000;75.610000;75.629000;0
20190103 183100;75.631000;75.641000;75.615000;75.637000;0
20190103 183200;75.637000;75.642000;75.621000;75.641000;0
20190103 183300;75.643000;75.643000;75.626000;75.638000;0
20190103 183400;75.638000;75.638000;75.625000;75.636000;0
20190103 183500;75.636000;75.636000;75.603000;75.604000;0
20190103 183600;75.606000;75.612000;75.583000;75.592000;0
20190103 183700;75.591000;75.598000;75.577000;75.598000;0
20190103 183800;75.597000;75.612000;75.592000;75.592000;0
20190103 183900;75.592000;75.594000;75.579000;75.584000;0
20190103 184000;75.584000;75.595000;75.582000;75.582000;0
20190103 184100;75.582000;75.608000;75.581000;75.608000;0
20190103 184200;75.607000;75.638000;75.606000;75.638000;0
20190103 184300;75.639000;75.650000;75.639000;75.648000;0
20190103 184400;75.647000;75.647000;75.621000;75.637000;0
20190103 184500;75.638000;75.670000;75.630000;75.670000;0
20190103 184600;75.670000;75.672000;75.657000;75.669000;0
20190103 184700;75.669000;75.680000;75.646000;75.646000;0
20190103 184800;75.647000;75.647000;75.620000;75.623000;0
20190103 184900;75.621000;75.625000;75.609000;75.609000;0
20190103 185000;75.607000;75.608000;75.589000;75.598000;0
20190103 185100;75.598000;75.612000;75.596000;75.599000;0
20190103 185200;75.600000;75.603000;75.583000;75.584000;0
20190103 185300;75.584000;75.595000;75.547000;75.548000;0
20190103 185400;75.550000;75.578000;75.550000;75.578000;0
20190103 185500;75.578000;75.598000;75.578000;75.588000;0
20190103 185600;75.588000;75.588000;75.567000;75.580000;0
20190103 185700;75.580000;75.581000;75.569000;75.570000;0
20190103 185800;75.568000;75.568000;75.528000;75.547000;0
20190103 185900;75.547000;75.560000;75.547000;75.559000;0
20190103 190000;75.558000;75.624000;75.527000;75.531000;0
20190103 190100;75.532000;75.543000;75.454000;75.475000;0
20190103 190200;75.476000;75.476000;75.399000;75.399000;0
20190103 190300;75.400000;75.450000;75.397000;75.448000;0
20190103 190400;75.448000;75.450000;75.420000;75.429000;0
20190103 190500;75.428000;75.433000;75.374000;75.374000;0
20190103 190600;75.375000;75.437000;75.356000;75.403000;0
20190103 190700;75.402000;75.403000;75.372000;75.375000;0
20190103 190800;75.375000;75.391000;75.370000;75.379000;0
20190103 190900;75.379000;75.390000;75.356000;75.378000;0
20190103 191000;75.375000;75.379000;75.352000;75.371000;0
20190103 191100;75.372000;75.376000;75.341000;75.341000;0
20190103 191200;75.344000;75.364000;75.343000;75.348000;0
20190103 191300;75.348000;75.379000;75.348000;75.375000;0
20190103 191400;75.375000;75.375000;75.292000;75.300000;0
20190103 191500;75.300000;75.322000;75.272000;75.280000;0
20190103 191600;75.281000;75.309000;75.273000;75.284000;0
20190103 191700;75.282000;75.293000;75.268000;75.276000;0
20190103 191800;75.279000;75.311000;75.276000;75.309000;0
20190103 191900;75.308000;75.319000;75.303000;75.317000;0
20190103 192000;75.316000;75.371000;75.310000;75.368000;0
20190103 192100;75.366000;75.374000;75.351000;75.370000;0
20190103 192200;75.370000;75.380000;75.361000;75.362000;0
20190103 192300;75.362000;75.363000;75.333000;75.334000;0
20190103 192400;75.337000;75.389000;75.335000;75.386000;0
20190103 192500;75.385000;75.385000;75.348000;75.352000;0
20190103 192600;75.350000;75.359000;75.332000;75.350000;0
20190103 192700;75.349000;75.371000;75.349000;75.371000;0
20190103 192800;75.372000;75.372000;75.362000;75.366000;0
20190103 192900;75.365000;75.365000;75.355000;75.359000;0
20190103 193000;75.360000;75.369000;75.352000;75.366000;0
20190103 193100;75.367000;75.429000;75.367000;75.427000;0
20190103 193200;75.425000;75.429000;75.412000;75.422000;0
20190103 193300;75.421000;75.453000;75.419000;75.452000;0
20190103 193400;75.454000;75.473000;75.447000;75.469000;0
20190103 193500;75.470000;75.481000;75.420000;75.425000;0
20190103 193600;75.426000;75.445000;75.419000;75.445000;0
20190103 193700;75.448000;75.454000;75.439000;75.443000;0
20190103 193800;75.443000;75.446000;75.408000;75.424000;0
20190103 193900;75.423000;75.446000;75.422000;75.426000;0
20190103 194000;75.425000;75.437000;75.410000;75.412000;0
20190103 194100;75.413000;75.414000;75.387000;75.387000;0
20190103 194200;75.387000;75.406000;75.385000;75.402000;0
20190103 194300;75.404000;75.408000;75.363000;75.372000;0
20190103 194400;75.372000;75.385000;75.369000;75.383000;0
20190103 194500;75.383000;75.429000;75.375000;75.401000;0
20190103 194600;75.400000;75.401000;75.343000;75.347000;0
20190103 194700;75.347000;75.368000;75.347000;75.348000;0
20190103 194800;75.350000;75.383000;75.343000;75.380000;0
20190103 194900;75.381000;75.411000;75.381000;75.398000;0
20190103 195000;75.398000;75.403000;75.380000;75.402000;0
20190103 195100;75.401000;75.402000;75.368000;75.368000;0
20190103 195200;75.367000;75.398000;75.361000;75.398000;0
20190103 195300;75.397000;75.415000;75.380000;75.392000;0
20190103 195400;75.392000;75.397000;75.338000;75.366000;0
20190103 195500;75.366000;75.366000;75.292000;75.292000;0
20190103 195600;75.290000;75.295000;75.269000;75.275000;0
20190103 195700;75.276000;75.306000;75.263000;75.263000;0
20190103 195800;75.263000;75.279000;75.251000;75.270000;0
20190103 195900;75.268000;75.273000;75.238000;75.240000;0
20190103 200000;75.239000;75.312000;75.239000;75.291000;0
20190103 200100;75.292000;75.312000;75.292000;75.300000;0
20190103 200200;75.297000;75.320000;75.293000;75.316000;0
20190103 200300;75.315000;75.388000;75.314000;75.375000;0
20190103 200400;75.377000;75.377000;75.358000;75.362000;0
20190103 200500;75.362000;75.362000;75.326000;75.326000;0
20190103 200600;75.326000;75.340000;75.309000;75.336000;0
20190103 200700;75.337000;75.342000;75.329000;75.329000;0
20190103 200800;75.330000;75.332000;75.310000;75.314000;0
20190103 200900;75.313000;75.321000;75.298000;75.304000;0
20190103 201000;75.305000;75.308000;75.294000;75.308000;0
20190103 201100;75.308000;75.317000;75.304000;75.308000;0
20190103 201200;75.307000;75.313000;75.289000;75.307000;0
20190103 201300;75.307000;75.307000;75.280000;75.281000;0
20190103 201400;75.284000;75.304000;75.256000;75.304000;0
20190103 201500;75.304000;75.306000;75.283000;75.295000;0
20190103 201600;75.294000;75.300000;75.282000;75.282000;0
20190103 201700;75.285000;75.304000;75.270000;75.292000;0
20190103 201800;75.293000;75.296000;75.280000;75.284000;0
20190103 201900;75.284000;75.320000;75.284000;75.319000;0
20190103 202000;75.320000;75.333000;75.305000;75.311000;0
20190103 202100;75.310000;75.314000;75.298000;75.306000;0
20190103 202200;75.307000;75.313000;75.281000;75.281000;0
20190103 202300;75.282000;75.291000;75.279000;75.282000;0
20190103 202400;75.280000;75.291000;75.251000;75.251000;0
20190103 202500;75.249000;75.273000;75.247000;75.265000;0
20190103 202600;75.265000;75.275000;75.257000;75.260000;0
20190103 202700;75.261000;75.293000;75.261000;75.290000;0
20190103 202800;75.290000;75.298000;75.282000;75.298000;0
20190103 202900;75.299000;75.300000;75.275000;75.275000;0
20190103 203000;75.275000;75.317000;75.275000;75.300000;0
20190103 203100;75.302000;75.309000;75.289000;75.293000;0
20190103 203200;75.294000;75.315000;75.291000;75.305000;0
20190103 203300;75.306000;75.310000;75.292000;75.304000;0
20190103 203400;75.305000;75.333000;75.301000;75.330000;0
20190103 203500;75.329000;75.363000;75.326000;75.362000;0
20190103 203600;75.364000;75.435000;75.363000;75.429000;0
20190103 203700;75.431000;75.500000;75.423000;75.500000;0
20190103 203800;75.498000;75.510000;75.476000;75.508000;0
20190103 203900;75.507000;75.509000;75.488000;75.493000;0
20190103 204000;75.495000;75.507000;75.477000;75.486000;0
20190103 204100;75.484000;75.530000;75.479000;75.517000;0
20190103 204200;75.518000;75.555000;75.517000;75.530000;0
20190103 204300;75.530000;75.539000;75.522000;75.524000;0
20190103 204400;75.525000;75.543000;75.525000;75.530000;0
20190103 204500;75.530000;75.618000;75.530000;75.612000;0
20190103 204600;75.611000;75.629000;75.552000;75.579000;0
20190103 204700;75.582000;75.634000;75.582000;75.631000;0
20190103 204800;75.631000;75.637000;75.606000;75.617000;0
20190103 204900;75.619000;75.649000;75.619000;75.644000;0
20190103 205000;75.644000;75.647000;75.627000;75.631000;0
20190103 205100;75.631000;75.724000;75.631000;75.721000;0
20190103 205200;75.721000;75.747000;75.715000;75.728000;0
20190103 205300;75.730000;75.730000;75.687000;75.700000;0
20190103 205400;75.700000;75.712000;75.688000;75.688000;0
20190103 205500;75.688000;75.709000;75.687000;75.697000;0
20190103 205600;75.699000;75.707000;75.686000;75.706000;0
20190103 205700;75.705000;75.713000;75.681000;75.687000;0
20190103 205800;75.690000;75.699000;75.672000;75.674000;0
20190103 205900;75.674000;75.677000;75.658000;75.665000;0
20190103 210000;75.667000;75.676000;75.660000;75.660000;0
20190103 210100;75.662000;75.677000;75.652000;75.675000;0
20190103 210200;75.676000;75.715000;75.674000;75.714000;0
20190103 210300;75.713000;75.713000;75.692000;75.703000;0
20190103 210400;75.703000;75.727000;75.699000;75.725000;0
20190103 210500;75.724000;75.725000;75.693000;75.694000;0
20190103 210600;75.693000;75.694000;75.675000;75.675000;0
20190103 210700;75.672000;75.688000;75.664000;75.687000;0
20190103 210800;75.684000;75.687000;75.672000;75.674000;0
20190103 210900;75.674000;75.674000;75.660000;75.665000;0
20190103 211000;75.665000;75.669000;75.650000;75.654000;0
20190103 211100;75.654000;75.664000;75.646000;75.663000;0
20190103 211200;75.664000;75.683000;75.664000;75.683000;0
20190103 211300;75.684000;75.684000;75.678000;75.680000;0
20190103 211400;75.680000;75.684000;75.671000;75.680000;0
20190103 211500;75.680000;75.681000;75.669000;75.679000;0
20190103 211600;75.679000;75.695000;75.676000;75.684000;0
20190103 211700;75.683000;75.686000;75.674000;75.682000;0
20190103 211800;75.681000;75.683000;75.638000;75.640000;0
20190103 211900;75.639000;75.659000;75.639000;75.656000;0
20190103 212000;75.653000;75.654000;75.637000;75.648000;0
20190103 212100;75.649000;75.669000;75.645000;75.668000;0
20190103 212200;75.670000;75.726000;75.670000;75.719000;0
20190103 212300;75.723000;75.782000;75.721000;75.752000;0
20190103 212400;75.751000;75.770000;75.749000;75.761000;0
20190103 212500;75.761000;75.764000;75.718000;75.731000;0
20190103 212600;75.731000;75.762000;75.731000;75.762000;0
20190103 212700;75.762000;75.811000;75.759000;75.778000;0
20190103 212800;75.779000;75.866000;75.779000;75.851000;0
20190103 212900;75.850000;75.851000;75.815000;75.815000;0
20190103 213000;75.817000;75.830000;75.803000;75.808000;0
20190103 213100;75.809000;75.809000;75.781000;75.791000;0
20190103 213200;75.790000;75.797000;75.788000;75.790000;0
20190103 213300;75.787000;75.795000;75.782000;75.789000;0
20190103 213400;75.789000;75.791000;75.762000;75.768000;0
20190103 213500;75.767000;75.778000;75.755000;75.758000;0
20190103 213600;75.758000;75.769000;75.754000;75.769000;0
20190103 213700;75.769000;75.793000;75.767000;75.777000;0
20190103 213800;75.775000;75.792000;75.775000;75.789000;0
20190103 213900;75.788000;75.813000;75.786000;75.809000;0
20190103 214000;75.809000;75.846000;75.809000;75.843000;0
20190103 214100;75.840000;75.862000;75.835000;75.860000;0
20190103 214200;75.860000;75.887000;75.860000;75.863000;0
20190103 214300;75.865000;75.883000;75.862000;75.862000;0
20190103 214400;75.863000;75.879000;75.853000;75.879000;0
20190103 214500;75.877000;75.889000;75.876000;75.876000;0
20190103 214600;75.875000;75.899000;75.869000;75.896000;0
20190103 214700;75.896000;75.898000;75.865000;75.866000;0
20190103 214800;75.866000;75.868000;75.852000;75.867000;0
20190103 214900;75.868000;75.921000;75.854000;75.913000;0
20190103 215000;75.913000;75.931000;75.908000;75.911000;0
20190103 215100;75.908000;75.909000;75.876000;75.881000;0
20190103 215200;75.882000;75.897000;75.882000;75.895000;0
20190103 215300;75.895000;75.905000;75.892000;75.896000;0
20190103 215400;75.895000;75.895000;75.887000;75.895000;0
20190103 215500;75.896000;75.945000;75.896000;75.940000;0
20190103 215600;75.941000;75.973000;75.941000;75.943000;0
20190103 215700;75.943000;75.964000;75.942000;75.947000;0
20190103 215800;75.947000;75.955000;75.921000;75.924000;0
20190103 215900;75.924000;75.930000;75.895000;75.915000;0
20190103 220000;75.915000;75.931000;75.914000;75.920000;0
20190103 220100;75.923000;75.954000;75.918000;75.929000;0
20190103 220200;75.928000;75.954000;75.923000;75.934000;0
20190103 220300;75.936000;75.959000;75.934000;75.946000;0
20190103 220400;75.948000;75.972000;75.942000;75.967000;0
20190103 220500;75.969000;75.976000;75.951000;75.960000;0
20190103 220600;75.965000;76.002000;75.965000;75.986000;0
20190103 220700;75.986000;76.008000;75.986000;76.002000;0
20190103 220800;76.002000;76.013000;75.994000;76.009000;0
20190103 220900;76.009000;76.034000;76.008000;76.025000;0
20190103 221000;76.024000;76.025000;76.010000;76.019000;0
20190103 221100;76.017000;76.025000;76.009000;76.010000;0
20190103 221200;76.009000;76.030000;76.003000;76.017000;0
20190103 221300;76.018000;76.045000;76.016000;76.037000;0
20190103 221400;76.037000;76.037000;76.031000;76.032000;0
20190103 221500;76.032000;76.033000;75.992000;76.000000;0
20190103 221600;76.000000;76.000000;75.975000;75.975000;0
20190103 221700;75.976000;75.993000;75.976000;75.991000;0
20190103 221800;75.992000;76.015000;75.986000;76.014000;0
20190103 221900;76.013000;76.013000;76.003000;76.007000;0
20190103 222000;76.007000;76.007000;75.998000;76.005000;0
20190103 222100;76.006000;76.022000;76.002000;76.021000;0
20190103 222200;76.021000;76.033000;76.008000;76.032000;0
20190103 222300;76.031000;76.032000;76.014000;76.021000;0
20190103 222400;76.020000;76.028000;76.012000;76.028000;0
20190103 222500;76.027000;76.045000;76.027000;76.045000;0
20190103 222600;76.047000;76.078000;76.046000;76.056000;0
20190103 222700;76.055000;76.095000;76.055000;76.095000;0
20190103 222800;76.098000;76.154000;76.098000;76.132000;0
20190103 222900;76.129000;76.132000;76.126000;76.129000;0
20190103 223000;76.128000;76.166000;76.125000;76.143000;0
20190103 223100;76.144000;76.169000;76.144000;76.165000;0
20190103 223200;76.164000;76.170000;76.149000;76.163000;0
20190103 223300;76.166000;76.185000;76.166000;76.181000;0
20190103 223400;76.181000;76.205000;76.172000;76.203000;0
20190103 223500;76.201000;76.232000;76.201000;76.228000;0
20190103 223600;76.228000;76.233000;76.216000;76.219000;0
20190103 223700;76.219000;76.220000;76.194000;76.194000;0
20190103 223800;76.194000;76.194000;76.151000;76.160000;0
20190103 223900;76.159000;76.162000;76.130000;76.132000;0
20190103 224000;76.132000;76.133000;76.105000;76.106000;0
20190103 224100;76.106000;76.122000;76.091000;76.105000;0
20190103 224200;76.108000;76.132000;76.107000;76.124000;0
20190103 224300;76.124000;76.124000;76.112000;76.120000;0
20190103 224400;76.119000;76.124000;76.118000;76.119000;0
20190103 224500;76.118000;76.119000;76.105000;76.111000;0
20190103 224600;76.112000;76.120000;76.108000;76.112000;0
20190103 224700;76.114000;76.116000;76.082000;76.082000;0
20190103 224800;76.083000;76.094000;76.080000;76.080000;0
20190103 224900;76.081000;76.085000;76.049000;76.050000;0
20190103 225000;76.051000;76.068000;76.049000;76.067000;0
20190103 225100;76.067000;76.073000;76.065000;76.067000;0
20190103 225200;76.067000;76.086000;76.067000;76.080000;0
20190103 225300;76.083000;76.090000;76.080000;76.090000;0
20190103 225400;76.091000;76.091000;76.076000;76.076000;0
20190103 225500;76.074000;76.081000;76.073000;76.080000;0
20190103 225600;76.080000;76.101000;76.077000;76.099000;0
20190103 225700;76.098000;76.130000;76.094000;76.130000;0
20190103 225800;76.132000;76.149000;76.130000;76.136000;0
20190103 225900;76.134000;76.157000;76.134000;76.149000;0
20190103 230000;76.149000;76.155000;76.141000;76.143000;0
20190103 230100;76.142000;76.142000;76.130000;76.130000;0
20190103 230200;76.130000;76.135000;76.128000;76.135000;0
20190103 230300;76.132000;76.137000;76.130000;76.134000;0
20190103 230400;76.136000;76.167000;76.136000;76.149000;0
20190103 230500;76.149000;76.153000;76.124000;76.149000;0
20190103 230600;76.151000;76.201000;76.151000;76.185000;0
20190103 230700;76.183000;76.184000;76.133000;76.152000;0
20190103 230800;76.152000;76.183000;76.151000;76.163000;0
20190103 230900;76.164000;76.174000;76.155000;76.157000;0
20190103 231000;76.157000;76.157000;76.138000;76.138000;0
20190103 231100;76.138000;76.140000;76.134000;76.136000;0
20190103 231200;76.135000;76.137000;76.128000;76.135000;0
20190103 231300;76.135000;76.147000;76.135000;76.144000;0
20190103 231400;76.143000;76.156000;76.142000;76.151000;0
20190103 231500;76.151000;76.151000;76.100000;76.100000;0
20190103 231600;76.099000;76.128000;76.098000;76.117000;0
20190103 231700;76.116000;76.122000;76.114000;76.115000;0
20190103 231800;76.115000;76.128000;76.115000;76.117000;0
20190103 231900;76.118000;76.127000;76.095000;76.098000;0
20190103 232000;76.098000;76.098000;76.031000;76.043000;0
20190103 232100;76.043000;76.071000;76.042000;76.071000;0
20190103 232200;76.074000;76.079000;76.060000;76.070000;0
20190103 232300;76.070000;76.084000;76.066000;76.081000;0
20190103 232400;76.079000;76.093000;76.065000;76.068000;0
20190103 232500;76.068000;76.073000;76.057000;76.073000;0
20190103 232600;76.073000;76.096000;76.073000;76.088000;0
20190103 232700;76.090000;76.104000;76.078000;76.102000;0
20190103 232800;76.101000;76.123000;76.099000;76.113000;0
20190103 232900;76.113000;76.123000;76.111000;76.111000;0
20190103 233000;76.111000;76.112000;76.091000;76.091000;0
20190103 233100;76.091000;76.093000;76.079000;76.092000;0
20190103 233200;76.093000;76.095000;76.077000;76.088000;0
20190103 233300;76.088000;76.093000;76.078000;76.078000;0
20190103 233400;76.079000;76.091000;76.079000;76.088000;0
20190103 233500;76.088000;76.118000;76.088000;76.108000;0
20190103 233600;76.109000;76.112000;76.088000;76.103000;0
20190103 233700;76.104000;76.105000;76.092000;76.105000;0
20190103 233800;76.103000;76.103000;76.088000;76.095000;0
20190103 233900;76.097000;76.108000;76.090000;76.103000;0
20190103 234000;76.101000;76.116000;76.098000;76.099000;0
20190103 234100;76.099000;76.102000;76.092000;76.097000;0
20190103 234200;76.099000;76.099000;76.087000;76.089000;0
20190103 234300;76.089000;76.104000;76.089000;76.096000;0
20190103 234400;76.100000;76.117000;76.087000;76.109000;0
20190103 234500;76.109000;76.116000;76.105000;76.112000;0
20190103 234600;76.112000;76.118000;76.110000;76.111000;0
20190103 234700;76.111000;76.114000;76.109000;76.109000;0
20190103 234800;76.109000;76.109000;76.089000;76.089000;0
20190103 234900;76.089000;76.091000;76.065000;76.072000;0
20190103 235000;76.073000;76.091000;76.072000;76.088000;0
20190103 235100;76.088000;76.103000;76.088000;76.100000;0
20190103 235200;76.100000;76.101000;76.096000;76.097000;0
20190103 235300;76.097000;76.101000;76.095000;76.100000;0
20190103 235400;76.101000;76.115000;76.100000;76.112000;0
20190103 235500;76.112000;76.132000;76.112000;76.129000;0
20190103 235600;76.129000;76.135000;76.121000;76.130000;0
20190103 235700;76.130000;76.131000;76.114000;76.114000;0
20190103 235800;76.114000;76.115000;76.103000;76.103000;0
20190103 235900;76.103000;76.103000;76.084000;76.090000;0
20190104 000000;76.087000;76.109000;76.087000;76.106000;0
20190104 000100;76.106000;76.110000;76.094000;76.100000;0
20190104 000200;76.100000;76.100000;76.086000;76.086000;0
20190104 000300;76.089000;76.091000;76.072000;76.075000;0
20190104 000400;76.076000;76.096000;76.076000;76.089000;0
20190104 000500;76.089000;76.091000;76.072000;76.076000;0
20190104 000600;76.078000;76.105000;76.077000;76.105000;0
20190104 000700;76.105000;76.106000;76.096000;76.096000;0
20190104 000800;76.097000;76.105000;76.096000;76.103000;0
20190104 000900;76.102000;76.109000;76.094000;76.100000;0
20190104 001000;76.100000;76.101000;76.088000;76.094000;0
20190104 001100;76.093000;76.096000;76.091000;76.093000;0
20190104 001200;76.089000;76.090000;76.081000;76.088000;0
20190104 001300;76.088000;76.098000;76.088000;76.098000;0
20190104 001400;76.098000;76.107000;76.094000;76.106000;0
20190104 001500;76.105000;76.105000;76.086000;76.089000;0
20190104 001600;76.088000;76.093000;76.073000;76.093000;0
20190104 001700;76.094000;76.097000;76.083000;76.088000;0
20190104 001800;76.089000;76.090000;76.076000;76.085000;0
20190104 001900;76.088000;76.092000;76.086000;76.086000;0
20190104 002000;76.086000;76.093000;76.086000;76.091000;0
20190104 002100;76.092000;76.092000;76.075000;76.078000;0
20190104 002200;76.077000;76.084000;76.075000;76.080000;0
20190104 002300;76.081000;76.086000;76.080000;76.085000;0
20190104 002400;76.086000;76.092000;76.054000;76.060000;0
20190104 002500;76.059000;76.060000;76.044000;76.047000;0
20190104 002600;76.049000;76.057000;76.049000;76.056000;0
20190104 002700;76.057000;76.061000;76.057000;76.060000;0
20190104 002800;76.062000;76.068000;76.060000;76.066000;0
20190104 002900;76.068000;76.072000;76.061000;76.070000;0
20190104 003000;76.072000;76.077000;76.060000;76.064000;0
20190104 003100;76.064000;76.078000;76.059000;76.068000;0
20190104 003200;76.069000;76.101000;76.064000;76.093000;0
20190104 003300;76.093000;76.106000;76.085000;76.102000;0
20190104 003400;76.101000;76.117000;76.098000;76.110000;0
20190104 003500;76.109000;76.109000;76.099000;76.105000;0
20190104 003600;76.105000;76.115000;76.104000;76.109000;0
20190104 003700;76.109000;76.118000;76.102000;76.116000;0
20190104 003800;76.117000;76.117000;76.092000;76.096000;0
20190104 003900;76.096000;76.097000;76.083000;76.086000;0
20190104 004000;76.085000;76.085000;76.053000;76.054000;0
20190104 004100;76.054000;76.067000;76.054000;76.066000;0
20190104 004200;76.067000;76.068000;76.048000;76.052000;0
20190104 004300;76.052000;76.054000;76.020000;76.030000;0
20190104 004400;76.031000;76.044000;76.029000;76.043000;0
20190104 004500;76.043000;76.043000;76.007000;76.029000;0
20190104 004600;76.030000;76.043000;76.022000;76.022000;0
